ensembl	entrez	symbol	genename	E3KO_1	E3KO_2	E3KO_3	E3WT_1	E3WT_2	E3WT_3
ENSMUSG00000035885	12868	Cox8a	cytochrome c oxidase subunit VIIIa	4509.53998937931	4110.6392013217	3765.57996481823	4472.50732993137	4003.59674804156	3790.0838872659
ENSMUSG00000040843	226591	Tiprl	TIP41, TOR signalling pathway regulator-like (S. cerevisiae)	2732.96074853941	3056.39408947514	2908.78965898584	2923.07107972197	2862.97939334616	2850.76148998925
ENSMUSG00000062044	381983	Lmtk3	lemur tyrosine kinase 3	476.643210957044	390.529058823159	483.455344983796	401.264259669614	434.568251091446	497.770597060572
ENSMUSG00000064389	---	---	---	1.03169526181178	4.58367439933285	1.79057535179184	0.993228365518847	1.98887071437733	3.51367480278051
ENSMUSG00000088151	---	---	---	2.06339052362357	1.83346975973314	3.58115070358367	1.98645673103769	0.994435357188663	5.85612467130084
ENSMUSG00000024073	12211	Birc6	baculoviral IAP repeat-containing 6	17524.375717135	17098.9389792713	17775.0415172376	16905.7400094963	19086.197810522	16767.2561588686
ENSMUSG00000080503	---	---	---	10.3169526181178	20.1681673570645	20.5916165456061	16.8848822138204	19.8887071437733	17.5683740139025
ENSMUSG00000028222	12307	Calb1	calbindin 1	6.1901715708707	5.50040927919942	2.68586302768776	1.98645673103769	6.96104750032064	7.02734960556101
ENSMUSG00000036745	70892	Ttll7	tubulin tyrosine ligase-like family, member 7	42.2995057342831	31.1689859154634	41.1832330912123	33.7697644276408	39.7774142875465	45.6777724361466
ENSMUSG00000088007	---	---	---	11.3486478799296	3.66693951946628	12.5340274625429	5.95937019311308	9.94435357188663	14.054699211122
ENSMUSG00000032202	11891	Rab27a	RAB27A, member RAS oncogene family	1307.15789671553	1287.09577133266	1302.64356842856	1376.61451460912	1217.18887719892	1337.53887492511
ENSMUSG00000026563	27878	Tada1	transcriptional adaptor 1	363.156732157748	366.693951946628	339.314029164553	333.724730814333	335.124715372579	387.675453240116
ENSMUSG00000035227	66624	Spcs2	signal peptidase complex subunit 2 homolog (S. cerevisiae)	3511.89067120731	3457.9239668567	3268.695304696	3460.40762546766	3340.30836479672	3367.27168599798
ENSMUSG00000015950	17969	Ncf1	neutrophil cytosolic factor 1	5.15847630905892	2.75020463959971	2.68586302768776	1.98645673103769	5.96661214313198	1.17122493426017
ENSMUSG00000041133	24061	Smc1a	structural maintenance of chromosomes 1A	8248.40361818521	7718.90768847652	8827.53648433376	8211.01889774431	8886.27435183789	7882.34380757093
ENSMUSG00000079489	---	---	---	40.2361152106596	31.1689859154634	58.1936989332347	27.8103942345277	53.6995092881878	43.3353225676262
ENSMUSG00000001983	70207	Taco1	translational activator of mitochondrially encoded cytochrome c oxidase I	506.562373549586	524.372351283678	458.38729005871	491.648040931829	457.440264306785	523.537545614295
ENSMUSG00000037979	215707	Ccdc92	coiled-coil domain containing 92	594.256470803587	594.960937033404	566.717098842117	598.916704407865	562.850412168783	613.721865552328
ENSMUSG00000079110	12335	Capn3	calpain 3	2.06339052362357	6.41714415906599	2.68586302768776	4.96614182759423	2.98330607156599	4.68489973704067
ENSMUSG00000024575	225600	Pde6a	phosphodiesterase 6A, cGMP-specific, rod, alpha	16.5071241889885	12.834288318132	13.4293151384388	9.93228365518847	12.9276596434526	17.5683740139025
ENSMUSG00000057133	71389	Chd6	chromodomain helicase DNA binding protein 6	3742.99040985315	3448.75661805804	3895.39667782314	3451.46857017799	3922.05304875209	3626.11239646948
ENSMUSG00000080936	---	---	---	3.09508578543535	4.58367439933285	2.68586302768776	4.96614182759423	0.994435357188663	5.85612467130084
ENSMUSG00000074037	17199	Mc1r	melanocortin 1 receptor	4.12678104724713	4.58367439933285	4.47643837947959	5.95937019311308	3.97774142875465	4.68489973704067
ENSMUSG00000032191	12049	Bcl2l10	Bcl2-like 10	1.03169526181178	1.83346975973314	0.895287675895919	0.993228365518847	1.98887071437733	0
ENSMUSG00000083909	---	---	---	0	2.75020463959971	4.47643837947959	1.98645673103769	1.98887071437733	2.34244986852034
ENSMUSG00000091520	---	---	---	8.25356209449427	10.0840836785323	6.26701373127143	9.93228365518847	8.94991821469796	3.51367480278051
ENSMUSG00000091995	---	---	---	1.03169526181178	1.83346975973314	0.895287675895919	0.993228365518847	1.98887071437733	0
ENSMUSG00000025790	108116	Slco3a1	solute carrier organic anion transporter family, member 3a1	33.0142483779771	18.3346975973314	27.7539179527735	23.8374807724523	40.7718496447352	17.5683740139025
ENSMUSG00000050967	263764	Creg2	cellular repressor of E1A-stimulated genes 2	2.06339052362357	0	1.79057535179184	2.97968509655654	0	0
ENSMUSG00000017417	72324	Plxdc1	plexin domain containing 1	53.6481536142128	49.5036835127948	51.9266852019633	51.64787500698	57.6772507169424	50.3626721731872
ENSMUSG00000050549	70617	5730508B09Rik	RIKEN cDNA 5730508B09 gene	92.8525735630605	88.9232833470573	66.251288016298	86.4108678001397	62.6494275028857	92.5267698065533
ENSMUSG00000074158	208111	9830147E19Rik	RIKEN cDNA 9830147E19 gene	735.598721671802	609.628695111269	966.015402291696	695.259855863193	1082.94010397845	623.09166502641
ENSMUSG00000022306	22762	Zfpm2	zinc finger protein, multitype 2	33.0142483779771	35.7526603147962	45.6596714706919	37.7426778897162	39.7774142875465	32.7942981592847
ENSMUSG00000074904	---	---	---	20.6339052362357	26.5853115161305	24.1727672491898	19.8645673103769	22.8720132153392	25.7669485537237
ENSMUSG00000093106	---	---	---	11.3486478799296	2.75020463959971	5.37172605537551	3.97291346207539	8.94991821469796	8.19857453982118
ENSMUSG00000045868	74558	Gvin1	GTPase, very large interferon inducible 1	2.06339052362357	2.75020463959971	4.47643837947959	1.98645673103769	3.97774142875465	4.68489973704067
ENSMUSG00000055692	224019	Tmem191c	transmembrane protein 191C	119.676650370167	94.4236926262567	91.3193429413837	84.424411069102	101.432406433244	112.437593688976
ENSMUSG00000016942	71753	Tmprss6	transmembrane serine protease 6	6.1901715708707	3.66693951946628	2.68586302768776	1.98645673103769	4.97217678594331	7.02734960556101
ENSMUSG00000007594	330790	Hapln4	hyaluronan and proteoglycan link protein 4	52.616458352401	39.4195998342625	59.9842742850266	57.6072452000931	46.7384617878671	52.7051220417076
ENSMUSG00000021219	50779	Rgs6	regulator of G-protein signaling 6	4.12678104724713	3.66693951946628	6.26701373127143	2.97968509655654	3.97774142875465	5.85612467130084
ENSMUSG00000081118	---	---	---	2.06339052362357	3.66693951946628	3.58115070358367	2.97968509655654	2.98330607156599	4.68489973704067
ENSMUSG00000079463	---	---	---	12.3803431417414	20.1681673570645	23.2774795732939	15.8916538483015	20.8831425009619	16.3971490796424
ENSMUSG00000079555	231123	Haus3	HAUS augmin-like complex, subunit 3	1590.87409371377	1447.52437530931	1812.06225601334	1569.30081751978	1941.13781723227	1434.75054446871
ENSMUSG00000082260	---	---	---	4.12678104724713	7.33387903893256	3.58115070358367	4.96614182759423	3.97774142875465	4.68489973704067
ENSMUSG00000003762	76889	Adck4	aarF domain containing kinase 4	460.136086768056	454.700500413819	504.046961529402	473.76993035249	416.66841466205	550.475719102279
ENSMUSG00000022445	76279	Cyp2d26	cytochrome P450, family 2, subfamily d, polypeptide 26	1.03169526181178	0.91673487986657	1.79057535179184	1.98645673103769	0.994435357188663	0
ENSMUSG00000036139	15427	Hoxc9	homeobox C9	4.12678104724713	0.91673487986657	0	1.98645673103769	1.98887071437733	0
ENSMUSG00000091727	---	---	---	4.12678104724713	0.91673487986657	0	1.98645673103769	1.98887071437733	0
ENSMUSG00000020323	73106	Prss57	protease, serine 57	1.03169526181178	0.91673487986657	1.79057535179184	0.993228365518847	1.98887071437733	0
ENSMUSG00000040610	27140	Tlx3	T cell leukemia, homeobox 3	15.4754289271768	11.9175534382654	20.5916165456061	20.8577956758958	17.8998364293959	11.7122493426017
ENSMUSG00000028751	26970	Pla2g2e	phospholipase A2, group IIE	3.09508578543535	5.50040927919942	0	1.98645673103769	1.98887071437733	3.51367480278051
ENSMUSG00000046223	18793	Plaur	plasminogen activator, urokinase receptor	1469.13405281998	1607.0362444061	1594.50735077063	1565.3279040577	1625.90180900346	1516.73628986692
ENSMUSG00000046961	239845	Gpr156	G protein-coupled receptor 156	1.03169526181178	3.66693951946628	2.68586302768776	1.98645673103769	1.98887071437733	4.68489973704067
ENSMUSG00000057637	110593	Prdm2	PR domain containing 2, with ZNF domain	5697.02123572467	5723.175855007	5670.75213912475	5500.49868824337	5888.05174991407	5600.79763563213
ENSMUSG00000009406	13712	Elk1	ELK1, member of ETS oncogene family	1199.8615894871	1157.83615327148	1212.21951316307	1215.71151939507	1117.74534148006	1269.60782873802
ENSMUSG00000084497	---	---	---	2.06339052362357	0	5.37172605537551	0.993228365518847	1.98887071437733	3.51367480278051
ENSMUSG00000084858	---	---	---	108.328002490237	88.9232833470573	100.272219700343	73.4988990483947	133.254337863281	81.9857453982118
ENSMUSG00000033510	170711	Otud7a	OTU domain containing 7A	23.728991021671	40.3363347141291	30.4397809804612	29.7968509655654	32.8163667872259	36.3079729620652
ENSMUSG00000065208	---	---	---	58.8066299232717	82.5061391879913	70.7277263957776	67.5395288552816	73.588216431961	65.5885963185694
ENSMUSG00000030382	26459	Slc27a5	solute carrier family 27 (fatty acid transporter), member 5	4.12678104724713	2.75020463959971	7.16230140716735	6.95259855863193	4.97217678594331	3.51367480278051
ENSMUSG00000063623	---	---	---	2.06339052362357	2.75020463959971	4.47643837947959	4.96614182759423	1.98887071437733	1.17122493426017
ENSMUSG00000085825	---	---	---	1.03169526181178	1.83346975973314	0.895287675895919	2.97968509655654	0	0
ENSMUSG00000093751	---	---	---	1.03169526181178	1.83346975973314	0.895287675895919	2.97968509655654	0	0
ENSMUSG00000085085	---	---	---	16.5071241889885	18.3346975973314	21.486904221502	12.911968751745	18.8942717865846	28.109398422244
ENSMUSG00000084038	---	---	---	47.457982043342	44.0032742335954	38.4973700635245	48.6681899104235	49.7217678594331	35.136748027805
ENSMUSG00000085156	100041286	Gm11974	predicted gene 11974	871.782496230957	942.403456502834	940.052059690715	959.458601091206	846.264488967552	925.267698065533
ENSMUSG00000022148	23880	Fyb	FYN binding protein	2.06339052362357	1.83346975973314	0	0.993228365518847	0.994435357188663	1.17122493426017
ENSMUSG00000061742	20521	Slc22a12	solute carrier family 22 (organic anion/cation transporter), member 12	1.03169526181178	1.83346975973314	0.895287675895919	0	2.98330607156599	0
ENSMUSG00000046709	26414	Mapk10	mitogen-activated protein kinase 10	27.8557720689182	39.4195998342625	33.125644008149	36.7494495241973	34.8052375016032	32.7942981592847
ENSMUSG00000051256	67767	Jagn1	jagunal homolog 1 (Drosophila)	1137.9598737784	1134.00104639495	1145.07293747088	1164.06364438809	1116.75090612287	1164.19758465461
ENSMUSG00000052496	18766	Pkdrej	polycystic kidney disease (polycystin) and REJ (sperm receptor for egg jelly homolog, sea urchin)	3.09508578543535	2.75020463959971	3.58115070358367	3.97291346207539	1.98887071437733	2.34244986852034
ENSMUSG00000021120	110417	Pigh	phosphatidylinositol glycan anchor biosynthesis, class H	470.453039386173	508.787858325946	536.277317861655	503.566781318055	491.251066451199	505.969171600393
ENSMUSG00000029366	13178	Dck	deoxycytidine kinase	2966.12387770888	3276.41046064312	2993.84198819595	3127.67612301885	3068.82751228421	3103.74607578945
ENSMUSG00000048424	223332	Ranbp3l	RAN binding protein 3-like	0	3.66693951946628	0	0	0	2.34244986852034
ENSMUSG00000035443	77862	Thyn1	thymocyte nuclear protein 1	2275.91974755679	2430.26416652628	2257.91551860951	2413.5449282108	2316.0399468924	2281.54617193881
ENSMUSG00000077167	---	---	---	40.2361152106596	36.6693951946628	46.5549591465878	44.6952764483481	39.7774142875465	43.3353225676262
ENSMUSG00000065236	---	---	---	6.1901715708707	1.83346975973314	7.16230140716735	3.97291346207539	3.97774142875465	5.85612467130084
ENSMUSG00000091198	383080	Gm5218	predicted gene 5218	33.0142483779771	48.5869486329282	35.8115070358367	34.7629927931596	35.7996728587919	43.3353225676262
ENSMUSG00000035620	237422	Ric8b	resistance to inhibitors of cholinesterase 8 homolog B (C. elegans)	1211.21023736703	1111.08267439828	1130.74833465655	1175.98238477431	1114.76203540849	1189.96453320833
ENSMUSG00000080801	---	---	---	165.071241889885	148.511050538384	160.256493985369	170.835278869242	156.12635107862	154.601691322342
ENSMUSG00000086649	---	---	---	49.5213725669656	47.6702137530616	49.2408221742755	44.6952764483481	70.604910360395	35.136748027805
ENSMUSG00000022546	76282	Gpt	glutamic pyruvic transaminase, soluble	181.578366078874	182.430241093447	196.068001021206	185.733704352024	183.970541079903	181.539864810326
ENSMUSG00000022622	11434	Acr	acrosin prepropeptide	1.03169526181178	0.91673487986657	1.79057535179184	0	2.98330607156599	0
ENSMUSG00000031809	76405	1700018B08Rik	RIKEN cDNA 1700018B08 gene	2.06339052362357	0.91673487986657	0.895287675895919	1.98645673103769	0	1.17122493426017
ENSMUSG00000035615	666060	Frmpd1	FERM and PDZ domain containing 1	64.9968014941424	87.0898135873241	73.4135894234653	67.5395288552816	82.538134646659	81.9857453982118
ENSMUSG00000081185	---	---	---	2.06339052362357	0.91673487986657	0.895287675895919	1.98645673103769	0	1.17122493426017
ENSMUSG00000084644	---	---	---	4.12678104724713	1.83346975973314	4.47643837947959	2.97968509655654	4.97217678594331	1.17122493426017
ENSMUSG00000025917	26754	Cops5	COP9 (constitutive photomorphogenic) homolog, subunit 5 (Arabidopsis thaliana)	4542.55423775728	4785.3560729035	4618.78911994704	4742.66544535249	4634.06876449917	4486.9627231507
ENSMUSG00000050711	20254	Scg2	secretogranin II	2.06339052362357	0.91673487986657	0.895287675895919	0	1.98887071437733	1.17122493426017
ENSMUSG00000091550	---	---	---	2.06339052362357	0.91673487986657	0.895287675895919	0	1.98887071437733	1.17122493426017
ENSMUSG00000020374	74563	Rasgef1c	RasGEF domain family, member 1C	4.12678104724713	4.58367439933285	0.895287675895919	1.98645673103769	2.98330607156599	3.51367480278051
ENSMUSG00000027318	110751	Adam33	a disintegrin and metallopeptidase domain 33	26.8240768071064	15.5844929577317	22.382191897398	20.8577956758958	21.8775778581506	18.7395989481627
ENSMUSG00000040543	327958	Pitpnm3	PITPNM family member 3	10.3169526181178	3.66693951946628	2.68586302768776	4.96614182759423	1.98887071437733	8.19857453982118
ENSMUSG00000093104	---	---	---	3.09508578543535	5.50040927919942	3.58115070358367	4.96614182759423	4.97217678594331	3.51367480278051
ENSMUSG00000020982	66244	Nemf	nuclear export mediator factor	2909.38063830923	2191.91309776097	3207.81574273508	2531.73910370754	3374.11916694113	2167.93735331557
ENSMUSG00000089808	---	---	---	5.15847630905892	3.66693951946628	6.26701373127143	2.97968509655654	4.97217678594331	5.85612467130084
ENSMUSG00000036099	215008	Vezt	vezatin, adherens junctions transmembrane protein	627.270719181564	671.966666942196	665.198743190668	667.449461628665	637.433063957933	680.481686805158
ENSMUSG00000085947	---	---	---	2.06339052362357	7.33387903893256	5.37172605537551	3.97291346207539	5.96661214313198	3.51367480278051
ENSMUSG00000045098	225888	Suv420h1	suppressor of variegation 4-20 homolog 1 (Drosophila)	2472.97354256285	2439.43151532494	2564.99919144181	2481.08445706608	2604.42620047711	2337.7649687833
ENSMUSG00000030688	56018	Stard10	START domain containing 10	220.782786027722	197.097999171313	222.926631298084	207.584728393439	195.903765366167	228.388862180733
ENSMUSG00000048040	76976	Arxes2	adipocyte-related X-chromosome expressed sequence 2	691.235825413895	723.303820214724	628.491948478935	717.110879904607	641.410805386687	662.913312791255
ENSMUSG00000081198	---	---	---	57.7749346614599	43.0865393537288	71.6230140716735	48.6681899104235	70.604910360395	58.5612467130084
ENSMUSG00000078129	70362	Actl10	actin-like 10	2.06339052362357	1.83346975973314	0	1.98645673103769	0	1.17122493426017
ENSMUSG00000082900	---	---	---	2.06339052362357	1.83346975973314	0	1.98645673103769	0	1.17122493426017
ENSMUSG00000072573	---	---	---	1.03169526181178	0	2.68586302768776	0.993228365518847	1.98887071437733	0
ENSMUSG00000036086	226409	Zranb3	zinc finger, RAN-binding domain containing 3	2352.26519693087	2291.83719966643	2322.37623127401	2345.01217099	2353.82849046556	2219.47125042302
ENSMUSG00000084737	---	---	---	2.06339052362357	1.83346975973314	4.47643837947959	1.98645673103769	1.98887071437733	3.51367480278051
ENSMUSG00000026939	51875	Tmem141	transmembrane protein 141	156.817679795391	127.426148301453	122.654411597741	139.051971172639	125.298855005771	149.916791585302
ENSMUSG00000042448	15429	Hoxd1	homeobox D1	0	5.50040927919942	4.47643837947959	5.95937019311308	2.98330607156599	2.34244986852034
ENSMUSG00000085613	---	---	---	5.15847630905892	3.66693951946628	5.37172605537551	5.95937019311308	5.96661214313198	3.51367480278051
ENSMUSG00000014177	67510	Tvp23b	trans-golgi network vesicle protein 23B	1079.15324385513	1208.25657166414	1117.31901951811	1159.09750256049	1159.51162648198	1113.83491248142
ENSMUSG00000050092	20756	Sprr2b	small proline-rich protein 2B	5.15847630905892	2.75020463959971	4.47643837947959	2.97968509655654	5.96661214313198	4.68489973704067
ENSMUSG00000069893	667214	9930111J21Rik1	RIKEN cDNA 9930111J21 gene 1	3.09508578543535	0.91673487986657	0.895287675895919	1.98645673103769	1.98887071437733	0
ENSMUSG00000068117	74369	Mei1	meiosis defective 1	12.3803431417414	7.33387903893256	9.84816443485511	11.9187403862262	8.94991821469796	10.5410244083415
ENSMUSG00000070509	244058	Rgma	repulsive guidance molecule family member A	46.4262867815303	61.4212369510602	63.5654249886102	64.559843758725	41.7662850019238	60.9036965815288
ENSMUSG00000030465	234353	Psd3	pleckstrin and Sec7 domain containing 3	95.9476593484959	105.424511184656	137.874302087971	99.3228365518847	112.371195362319	121.807393163058
ENSMUSG00000086573	---	---	---	6.1901715708707	3.66693951946628	2.68586302768776	5.95937019311308	1.98887071437733	5.85612467130084
ENSMUSG00000091102	---	---	---	3.09508578543535	2.75020463959971	5.37172605537551	1.98645673103769	6.96104750032064	3.51367480278051
ENSMUSG00000087566	---	---	---	102.137830919367	107.257980944389	91.3193429413837	90.3837812622151	104.41571250481	99.5541194121143
ENSMUSG00000019892	74978	Lrriq1	leucine-rich repeats and IQ motif containing 1	9.28525735630605	3.66693951946628	5.37172605537551	3.97291346207539	7.9554828575093	4.68489973704067
ENSMUSG00000055833	98736	1700034H15Rik	RIKEN cDNA 1700034H15 gene	55.7115441378363	55.0040927919942	64.4607126645061	58.600473565612	70.604910360395	50.3626721731872
ENSMUSG00000089780	---	---	---	0	5.50040927919942	1.79057535179184	1.98645673103769	2.98330607156599	3.51367480278051
ENSMUSG00000084264	---	---	---	3.09508578543535	0	4.47643837947959	0	2.98330607156599	5.85612467130084
ENSMUSG00000025384	71885	2310003H01Rik	RIKEN cDNA 2310003H01 gene	924.398954583358	797.559345483916	821.874086472453	835.30505540135	809.470380751571	922.925248197013
ENSMUSG00000043496	66873	Tril	TLR4 interactor with leucine-rich repeats	95.9476593484959	90.7567531067904	73.4135894234653	70.5192139518381	84.5270053610363	99.5541194121143
ENSMUSG00000076533	---	---	---	4.12678104724713	3.66693951946628	4.47643837947959	3.97291346207539	5.96661214313198	3.51367480278051
ENSMUSG00000085208	---	---	---	1448.50014758374	1509.86234714024	1487.96811733902	1497.78837520242	1457.84223363858	1460.51749302243
ENSMUSG00000088008	---	---	---	9.28525735630605	11.9175534382654	10.743452110751	5.95937019311308	10.9387889290753	17.5683740139025
ENSMUSG00000087159	---	---	---	16.5071241889885	25.668576636264	21.486904221502	25.82393750349	21.8775778581506	12.8834742768619
ENSMUSG00000059669	21340	Taf1b	TATA box binding protein (Tbp)-associated factor, RNA polymerase I, B	1016.21983288461	997.407549294828	967.805977643488	967.404428015357	1000.40196933179	989.685069449842
ENSMUSG00000085194	---	---	---	0	2.75020463959971	2.68586302768776	1.98645673103769	0.994435357188663	3.51367480278051
ENSMUSG00000021567	72293	Nkd2	naked cuticle 2 homolog (Drosophila)	47.457982043342	57.7542974315939	60.8795619609225	63.5666153932062	47.7328971450558	50.3626721731872
ENSMUSG00000079988	---	---	---	3.09508578543535	1.83346975973314	3.58115070358367	3.97291346207539	0.994435357188663	4.68489973704067
ENSMUSG00000057764	---	---	---	1.03169526181178	3.66693951946628	2.68586302768776	1.98645673103769	2.98330607156599	3.51367480278051
ENSMUSG00000022724	67014	Mina	myc induced nuclear antigen	2077.83425728893	2469.68376636054	2292.83173796945	2310.24917819684	2348.85631367962	2233.52594963414
ENSMUSG00000045744	319259	Bricd5	BRICHOS domain containing 5	0	0.91673487986657	3.58115070358367	0.993228365518847	0.994435357188663	3.51367480278051
ENSMUSG00000070166	---	---	---	1.03169526181178	3.66693951946628	2.68586302768776	2.97968509655654	1.98887071437733	3.51367480278051
ENSMUSG00000006143	69665	Upk3bl	uroplakin 3B-like	11.3486478799296	11.9175534382654	8.05758908306327	12.911968751745	11.933224286264	8.19857453982118
ENSMUSG00000026577	66352	Blzf1	basic leucine zipper nuclear factor 1	1546.51119745586	1544.69827257517	1600.7743645019	1549.4362502094	1666.6736586482	1507.36649039284
ENSMUSG00000080533	100316839	Mir1191	microRNA 1191	23.728991021671	21.0849022369311	10.743452110751	10.9255120207073	21.8775778581506	19.9108238824229
ENSMUSG00000086984	---	---	---	7.22186683268249	4.58367439933285	6.26701373127143	4.96614182759423	7.9554828575093	3.51367480278051
ENSMUSG00000036764	30045	Dnajc12	DnaJ (Hsp40) homolog, subfamily C, member 12	183.641756602498	184.263710853181	162.942357013057	166.862365407166	183.970541079903	188.567214415887
ENSMUSG00000090110	17763	Mtcp1	mature T cell proliferation 1	44.3628962579067	60.5045020711936	79.6806031547368	57.6072452000931	51.7106385738105	71.4447209898703
ENSMUSG00000026251	11447	Chrnd	cholinergic receptor, nicotinic, delta polypeptide	17.5388194508003	11.0008185583988	8.95287675895919	10.9255120207073	17.8998364293959	5.85612467130084
ENSMUSG00000031684	76775	Slc10a7	solute carrier family 10 (sodium/bile acid cotransporter family), member 7	1267.95347676668	1299.01332477093	1306.22471913215	1281.26459151931	1298.73257648839	1266.09415393524
ENSMUSG00000080851	---	---	---	3.09508578543535	0.91673487986657	0	0	0.994435357188663	2.34244986852034
ENSMUSG00000025466	69064	Fuom	fucose mutarotase	141.342250868214	127.426148301453	111.91095948699	130.112915882969	115.354501433885	127.663517834358
ENSMUSG00000089829	---	---	---	2.06339052362357	1.83346975973314	4.47643837947959	1.98645673103769	3.97774142875465	3.51367480278051
ENSMUSG00000047259	17202	Mc4r	melanocortin 4 receptor	1.03169526181178	0	2.68586302768776	0	2.98330607156599	0
ENSMUSG00000027550	71710	Lrrcc1	leucine rich repeat and coiled-coil domain containing 1	827.419599973051	641.714415906599	931.994470607651	816.433716456492	1007.36301683212	640.660039040312
ENSMUSG00000033981	14800	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	1.03169526181178	1.83346975973314	0.895287675895919	0.993228365518847	0.994435357188663	1.17122493426017
ENSMUSG00000064930	---	---	---	1.03169526181178	1.83346975973314	0.895287675895919	0.993228365518847	0.994435357188663	1.17122493426017
ENSMUSG00000065211	---	---	---	3.09508578543535	0.91673487986657	0.895287675895919	0	3.97774142875465	0
ENSMUSG00000085288	---	---	---	0	2.75020463959971	0.895287675895919	1.98645673103769	0.994435357188663	0
ENSMUSG00000091047	---	---	---	0	2.75020463959971	0.895287675895919	1.98645673103769	0.994435357188663	0
ENSMUSG00000022861	110197	Dgkg	diacylglycerol kinase, gamma	4.12678104724713	7.33387903893256	8.95287675895919	6.95259855863193	5.96661214313198	9.36979947408135
ENSMUSG00000082579	---	---	---	3.09508578543535	1.83346975973314	2.68586302768776	1.98645673103769	1.98887071437733	4.68489973704067
ENSMUSG00000036648	100041586	Gm3417	predicted gene 3417	16.5071241889885	9.1673487986657	8.05758908306327	9.93228365518847	9.94435357188663	11.7122493426017
ENSMUSG00000042262	12776	Ccr8	chemokine (C-C motif) receptor 8	3.09508578543535	0.91673487986657	3.58115070358367	1.98645673103769	1.98887071437733	4.68489973704067
ENSMUSG00000048120	12495	Entpd1	ectonucleoside triphosphate diphosphohydrolase 1	3.09508578543535	3.66693951946628	1.79057535179184	0.993228365518847	3.97774142875465	4.68489973704067
ENSMUSG00000052144	232314	Ppp4r2	protein phosphatase 4, regulatory subunit 2	6573.96220826469	7001.104277541	6790.75702167054	6675.48784465217	7130.10151104271	6441.73713843093
ENSMUSG00000066647	330503	Gm5113	predicted gene 5113	158.881070319015	182.430241093447	179.95282285508	187.720161083062	166.070704650507	159.286591059383
ENSMUSG00000084142	---	---	---	0	1.83346975973314	1.79057535179184	0.993228365518847	1.98887071437733	0
ENSMUSG00000087280	---	---	---	7.22186683268249	5.50040927919942	4.47643837947959	3.97291346207539	5.96661214313198	5.85612467130084
ENSMUSG00000056895	78303	Hist3h2ba	histone cluster 3, H2ba	9.28525735630605	7.33387903893256	8.05758908306327	5.95937019311308	9.94435357188663	7.02734960556101
ENSMUSG00000018893	17189	Mb	myoglobin	6.1901715708707	11.9175534382654	13.4293151384388	6.95259855863193	7.9554828575093	15.2259241453822
ENSMUSG00000055319	207352	Sec23ip	Sec23 interacting protein	4076.22797941836	4254.56657746075	4006.41234963424	4103.02637795836	4118.95124947544	4183.61546517732
ENSMUSG00000032259	13489	Drd2	dopamine receptor D2	3.09508578543535	0	0.895287675895919	0	0.994435357188663	2.34244986852034
ENSMUSG00000036814	102680	Slc6a20a	solute carrier family 6 (neurotransmitter transporter), member 20A	3.09508578543535	0	0.895287675895919	0	0.994435357188663	2.34244986852034
ENSMUSG00000038754	12686	Elovl3	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 3	0	0.91673487986657	2.68586302768776	0.993228365518847	0	3.51367480278051
ENSMUSG00000045506	---	---	---	0	0.91673487986657	2.68586302768776	0.993228365518847	0	3.51367480278051
ENSMUSG00000085099	---	---	---	2.06339052362357	0.91673487986657	2.68586302768776	1.98645673103769	0	4.68489973704067
ENSMUSG00000046722	57912	Cdc42se1	CDC42 small effector 1	3122.94155750427	3155.40145650073	3030.54878290768	3048.21785377734	2974.35615335129	3234.92326842658
ENSMUSG00000085072	---	---	---	7.22186683268249	9.1673487986657	14.3246028143347	7.94582692415077	9.94435357188663	15.2259241453822
ENSMUSG00000086844	320871	B230206H07Rik	RIKEN cDNA B230206H07 gene	1.03169526181178	0.91673487986657	1.79057535179184	0.993228365518847	0.994435357188663	1.17122493426017
ENSMUSG00000088615	---	---	---	1.03169526181178	0.91673487986657	1.79057535179184	0.993228365518847	0.994435357188663	1.17122493426017
ENSMUSG00000023999	319991	Kif6	kinesin family member 6	14.443733665365	14.6677580778651	17.9057535179184	18.8713389448581	12.9276596434526	12.8834742768619
ENSMUSG00000053216	238555	Btn2a2	butyrophilin, subfamily 2, member A2	58.8066299232717	48.5869486329282	47.4502468224837	59.5937019311308	49.7217678594331	49.1914472389271
ENSMUSG00000088634	---	---	---	7.22186683268249	5.50040927919942	3.58115070358367	7.94582692415077	5.96661214313198	3.51367480278051
ENSMUSG00000031592	18536	Pcm1	pericentriolar material 1	6331.51382173892	5061.29327174333	7634.1180123645	5952.41759455445	7582.56959856355	5010.500268765
ENSMUSG00000036412	545260	Arsi	arylsulfatase i	37.1410294252242	56.8375625517273	42.0785207671082	49.6614182759423	41.7662850019238	49.1914472389271
ENSMUSG00000065447	723928	Mir302d	microRNA 302d	2.06339052362357	0.91673487986657	1.79057535179184	0.993228365518847	0	4.68489973704067
ENSMUSG00000068245	219132	Phf11d	PHD finger protein 11D	1262.79500045762	1233.00841342054	1173.72214309955	1218.69120449163	1200.28347612672	1223.93005630188
ENSMUSG00000085051	---	---	---	2.06339052362357	0.91673487986657	1.79057535179184	0	0.994435357188663	4.68489973704067
ENSMUSG00000091035	---	---	---	1.03169526181178	1.83346975973314	0.895287675895919	0	1.98887071437733	1.17122493426017
